piece,performer,year,measure.beat,tempo
mazurka17_4,Mohovich,1999,100.3,40.0387374
mazurka17_4,Mohovich,1999,101.1,78.79690294
mazurka17_4,Mohovich,1999,101.2,63.09012877
mazurka17_4,Mohovich,1999,101.3,50.46343975
mazurka17_4,Mohovich,1999,102.1,86.95652174
mazurka17_4,Mohovich,1999,102.2,73.14039307
mazurka17_4,Mohovich,1999,102.3,82.23009509
mazurka17_4,Mohovich,1999,103.1,73.66779889
mazurka17_4,Mohovich,1999,103.2,127.6041666
mazurka17_4,Mohovich,1999,103.3,87.54921751
mazurka17_4,Mohovich,1999,104.1,90.90909091
mazurka17_4,Mohovich,1999,104.2,107.1428571
mazurka17_4,Mohovich,1999,104.3,103.5900247
mazurka17_4,Mohovich,1999,105.1,61.17494739
mazurka17_4,Mohovich,1999,105.2,76.92307692
mazurka17_4,Mohovich,1999,105.3,74.07407407
mazurka17_4,Mohovich,1999,106.1,88.23529412
mazurka17_4,Mohovich,1999,106.2,62.5
mazurka17_4,Mohovich,1999,106.3,47.61904762
mazurka17_4,Mohovich,1999,107.1,80
mazurka17_4,Mohovich,1999,107.2,95.23809524
mazurka17_4,Mohovich,1999,107.3,83.33333333
mazurka17_4,Mohovich,1999,108.1,61.8556701
mazurka17_4,Mohovich,1999,108.2,42.93851321
mazurka17_4,Mohovich,1999,108.3,108.5672083
mazurka17_4,Mohovich,1999,109.1,71.42857143
mazurka17_4,Mohovich,1999,109.2,109.0909091
mazurka17_4,Mohovich,1999,109.3,125
mazurka17_4,Mohovich,1999,110.1,120
mazurka17_4,Mohovich,1999,110.2,93.75
mazurka17_4,Mohovich,1999,110.3,139.5348837
mazurka17_4,Mohovich,1999,111.1,146.3414634
mazurka17_4,Mohovich,1999,111.2,115.3846154
mazurka17_4,Mohovich,1999,111.3,139.5348837
mazurka17_4,Mohovich,1999,112.1,120
mazurka17_4,Mohovich,1999,112.2,93.75
mazurka17_4,Mohovich,1999,112.3,157.8947368
mazurka17_4,Mohovich,1999,113.1,115.3846154
mazurka17_4,Mohovich,1999,113.2,96.77419355
mazurka17_4,Mohovich,1999,113.3,127.6595745
mazurka17_4,Mohovich,1999,114.1,142.8571429
mazurka17_4,Mohovich,1999,114.2,95.23809524
mazurka17_4,Mohovich,1999,114.3,85.5258905
mazurka17_4,Mohovich,1999,115.1,111.4292933
mazurka17_4,Mohovich,1999,115.2,130.4347826
mazurka17_4,Mohovich,1999,115.3,86.95652174
mazurka17_4,Mohovich,1999,116.1,71.21517964
mazurka17_4,Mohovich,1999,116.2,48.98548581
mazurka17_4,Mohovich,1999,116.3,141.9680221
mazurka17_4,Mohovich,1999,117.1,109.0909091
mazurka17_4,Mohovich,1999,117.2,75.74933438
mazurka17_4,Mohovich,1999,117.3,131.0290186
mazurka17_4,Mohovich,1999,118.1,125
mazurka17_4,Mohovich,1999,118.2,93.75
mazurka17_4,Mohovich,1999,118.3,150
mazurka17_4,Mohovich,1999,119.1,150
mazurka17_4,Mohovich,1999,119.2,100
mazurka17_4,Mohovich,1999,119.3,130.4347826
mazurka17_4,Mohovich,1999,120.1,139.5348837
mazurka17_4,Mohovich,1999,120.2,120
mazurka17_4,Mohovich,1999,120.3,146.3414634
mazurka17_4,Mohovich,1999,121.1,115.3846154
mazurka17_4,Mohovich,1999,121.2,81.80300498
mazurka17_4,Mohovich,1999,121.3,111.8295931
mazurka17_4,Mohovich,1999,122.1,109.0909091
mazurka17_4,Mohovich,1999,122.2,89.55223881
mazurka17_4,Mohovich,1999,122.3,74.67614933
mazurka17_4,Mohovich,1999,123.1,86.14122476
mazurka17_4,Mohovich,1999,123.2,115.3846154
mazurka17_4,Mohovich,1999,123.3,84.50704225
mazurka17_4,Mohovich,1999,124.1,75
mazurka17_4,Mohovich,1999,124.2,113.2075472
mazurka17_4,Mohovich,1999,124.3,115.3846154
mazurka17_4,Mohovich,1999,125.1,78.04619062
mazurka17_4,Mohovich,1999,125.2,70.48669382
mazurka17_4,Mohovich,1999,125.3,107.1428571
mazurka17_4,Mohovich,1999,126.1,63.45171579
mazurka17_4,Mohovich,1999,126.2,108.2252853
mazurka17_4,Mohovich,1999,126.3,103.4482759
mazurka17_4,Mohovich,1999,127.1,69.76744186
mazurka17_4,Mohovich,1999,127.2,49.18032787
mazurka17_4,Mohovich,1999,127.3,41.95804196
mazurka17_4,Mohovich,1999,128.1,46.78362573
mazurka17_4,Mohovich,1999,128.2,46.78362573
mazurka17_4,Mohovich,1999,128.3,46.78362573
mazurka17_4,Mohovich,1999,129.1,46.78362573
mazurka17_4,Mohovich,1999,129.2,82.19178082
mazurka17_4,Mohovich,1999,129.3,95.23809524
mazurka17_4,Mohovich,1999,130.1,98.36065574
mazurka17_4,Mohovich,1999,130.2,92.30769231
mazurka17_4,Mohovich,1999,130.3,98.69451696
mazurka17_4,Mohovich,1999,131.1,86.69724771
mazurka17_4,Mohovich,1999,131.2,77.92207792
mazurka17_4,Mohovich,1999,131.3,54.54545455
mazurka17_4,Mohovich,1999,132.1,33.70786517
mazurka17_4,Mohovich,1999,132.2,25.20480092
mazurka17_4,Mohovich,1999,132.3,25.20480092
mazurka17_4,Mohovich,1999,133.1
mazurka17_4,Nadelmann,1956,measure.beat,tempo
mazurka17_4,Nadelmann,1956,1.2,67.41573034
mazurka17_4,Nadelmann,1956,1.3,111.312103
mazurka17_4,Nadelmann,1956,2.1,139.2191938
mazurka17_4,Nadelmann,1956,2.2,150
mazurka17_4,Nadelmann,1956,2.3,130.4347826
mazurka17_4,Nadelmann,1956,3.1,117.9775282
mazurka17_4,Nadelmann,1956,3.2,98.13084103
mazurka17_4,Nadelmann,1956,3.3,69.99259338
mazurka17_4,Nadelmann,1956,4.1,64.32478424
mazurka17_4,Nadelmann,1956,4.2,63.49206349
mazurka17_4,Nadelmann,1956,4.3,63.49206349
mazurka17_4,Nadelmann,1956,5.1,75.86879232
mazurka17_4,Nadelmann,1956,5.2,132.5120191
mazurka17_4,Nadelmann,1956,5.3,134.4170689
mazurka17_4,Nadelmann,1956,6.1,101.6949153
mazurka17_4,Nadelmann,1956,6.2,104.9666773
mazurka17_4,Nadelmann,1956,6.3,107.4517766
mazurka17_4,Nadelmann,1956,7.1,146.3414634
mazurka17_4,Nadelmann,1956,7.2,106.9090909
mazurka17_4,Nadelmann,1956,7.3,81.21546964
mazurka17_4,Nadelmann,1956,8.1,80
mazurka17_4,Nadelmann,1956,8.2,117.6470588
mazurka17_4,Nadelmann,1956,8.3,107.4648689
mazurka17_4,Nadelmann,1956,9.1,86.74556595
mazurka17_4,Nadelmann,1956,9.2,112.3900948
mazurka17_4,Nadelmann,1956,9.3,120.9323582
mazurka17_4,Nadelmann,1956,10.1,98.36065574
mazurka17_4,Nadelmann,1956,10.2,111.1111111
mazurka17_4,Nadelmann,1956,10.3,87.92158164
mazurka17_4,Nadelmann,1956,11.1,131.1264186
mazurka17_4,Nadelmann,1956,11.2,107.1428571
mazurka17_4,Nadelmann,1956,11.3,98.20003718
mazurka17_4,Nadelmann,1956,12.1,117.8776673
mazurka17_4,Nadelmann,1956,12.2,80
mazurka17_4,Nadelmann,1956,12.3,67.72806386
mazurka17_4,Nadelmann,1956,13.1,84.00000003
mazurka17_4,Nadelmann,1956,13.2,127.7088663
mazurka17_4,Nadelmann,1956,13.3,82.19178082
mazurka17_4,Nadelmann,1956,14.1,107.1428571
mazurka17_4,Nadelmann,1956,14.2,98.76082407
mazurka17_4,Nadelmann,1956,14.3,80.54794523
mazurka17_4,Nadelmann,1956,15.1,133.6363636
mazurka17_4,Nadelmann,1956,15.2,105.0000001
mazurka17_4,Nadelmann,1956,15.3,65.4189433
mazurka17_4,Nadelmann,1956,16.1,86.95652174
mazurka17_4,Nadelmann,1956,16.2,120
mazurka17_4,Nadelmann,1956,16.3,139.5348837
mazurka17_4,Nadelmann,1956,17.1,120
mazurka17_4,Nadelmann,1956,17.2,111.1111111
mazurka17_4,Nadelmann,1956,17.3,111.2840139
mazurka17_4,Nadelmann,1956,18.1,126.7241381
mazurka17_4,Nadelmann,1956,18.2,105.7511689
mazurka17_4,Nadelmann,1956,18.3,105.2631579
mazurka17_4,Nadelmann,1956,19.1,76.42539427
mazurka17_4,Nadelmann,1956,19.2,82.76768118
mazurka17_4,Nadelmann,1956,19.3,115.3846154
mazurka17_4,Nadelmann,1956,20.1,130.4347826
mazurka17_4,Nadelmann,1956,20.2,133.3333333
mazurka17_4,Nadelmann,1956,20.3,130.03735
mazurka17_4,Nadelmann,1956,21.1,90.74074085
mazurka17_4,Nadelmann,1956,21.2,143.7574702
mazurka17_4,Nadelmann,1956,21.3,139.5348837
mazurka17_4,Nadelmann,1956,22.1,113.2075472
mazurka17_4,Nadelmann,1956,22.2,136.3636364
mazurka17_4,Nadelmann,1956,22.3,101.6949153
mazurka17_4,Nadelmann,1956,23.1,95.23809524
mazurka17_4,Nadelmann,1956,23.2,105.2631579
mazurka17_4,Nadelmann,1956,23.3,74.07407407
mazurka17_4,Nadelmann,1956,24.1,88.23529412
mazurka17_4,Nadelmann,1956,24.2,120
mazurka17_4,Nadelmann,1956,24.3,122.4489796
mazurka17_4,Nadelmann,1956,25.1,98.36065574
mazurka17_4,Nadelmann,1956,25.2,117.6470588
mazurka17_4,Nadelmann,1956,25.3,106.8615968
mazurka17_4,Nadelmann,1956,26.1,93.96640507
mazurka17_4,Nadelmann,1956,26.2,115.3846154
mazurka17_4,Nadelmann,1956,26.3,101.6949153
mazurka17_4,Nadelmann,1956,27.1,136.3636364
mazurka17_4,Nadelmann,1956,27.2,109.0909091
mazurka17_4,Nadelmann,1956,27.3,99.14939863
mazurka17_4,Nadelmann,1956,28.1,121.2482243
mazurka17_4,Nadelmann,1956,28.2,90.90909091
mazurka17_4,Nadelmann,1956,28.3,70.58823529
mazurka17_4,Nadelmann,1956,29.1,80.66581304
mazurka17_4,Nadelmann,1956,29.2,92.85187917
mazurka17_4,Nadelmann,1956,29.3,75
mazurka17_4,Nadelmann,1956,30.1,107.1428571
mazurka17_4,Nadelmann,1956,30.2,98.06174265
mazurka17_4,Nadelmann,1956,30.3,85.92024932
mazurka17_4,Nadelmann,1956,31.1,122.494329
mazurka17_4,Nadelmann,1956,31.2,108.8933702
mazurka17_4,Nadelmann,1956,31.3,83.44897182
mazurka17_4,Nadelmann,1956,32.1,81.08108108
mazurka17_4,Nadelmann,1956,32.2,117.6470588
mazurka17_4,Nadelmann,1956,32.3,136.3636364
mazurka17_4,Nadelmann,1956,33.1,107.1428571
mazurka17_4,Nadelmann,1956,33.2,109.0909091
mazurka17_4,Nadelmann,1956,33.3,106.8831799
mazurka17_4,Nadelmann,1956,34.1,104.403409
mazurka17_4,Nadelmann,1956,34.2,93.17557578
mazurka17_4,Nadelmann,1956,34.3,87.17137771
mazurka17_4,Nadelmann,1956,35.1,76.56250004
mazurka17_4,Nadelmann,1956,35.2,79.15283136
mazurka17_4,Nadelmann,1956,35.3,105.2631579
mazurka17_4,Nadelmann,1956,36.1,78.94736842
mazurka17_4,Nadelmann,1956,36.2,65.08584644
mazurka17_4,Nadelmann,1956,36.3,103.7809852
mazurka17_4,Nadelmann,1956,37.1,133.5284617
mazurka17_4,Nadelmann,1956,37.2,169.4415985
mazurka17_4,Nadelmann,1956,37.3,168.0640243
mazurka17_4,Nadelmann,1956,38.1,222.5961136
mazurka17_4,Nadelmann,1956,38.2,130.4347826
mazurka17_4,Nadelmann,1956,38.3,187.5
mazurka17_4,Nadelmann,1956,39.1,240
mazurka17_4,Nadelmann,1956,39.2,151.7027864
mazurka17_4,Nadelmann,1956,39.3,173.7132355
mazurka17_4,Nadelmann,1956,40.1,222.9712645
mazurka17_4,Nadelmann,1956,40.2,144.2669428
mazurka17_4,Nadelmann,1956,40.3,191.0193476
mazurka17_4,Nadelmann,1956,41.1,176.4705882
mazurka17_4,Nadelmann,1956,41.2,176.4705882
mazurka17_4,Nadelmann,1956,41.3,174.4462026
mazurka17_4,Nadelmann,1956,42.1,234.3251858
mazurka17_4,Nadelmann,1956,42.2,150
mazurka17_4,Nadelmann,1956,42.3,149.8301245
mazurka17_4,Nadelmann,1956,43.1,125.1182146
mazurka17_4,Nadelmann,1956,43.2,117.6470588
mazurka17_4,Nadelmann,1956,43.3,100
mazurka17_4,Nadelmann,1956,44.1,69.76744186
mazurka17_4,Nadelmann,1956,44.2,74.07407407
mazurka17_4,Nadelmann,1956,44.3,74.07407407
mazurka17_4,Nadelmann,1956,45.1,75.19395265
mazurka17_4,Nadelmann,1956,45.2,125.2840911
mazurka17_4,Nadelmann,1956,45.3,116.9244365
mazurka17_4,Nadelmann,1956,46.1,111.1111111
mazurka17_4,Nadelmann,1956,46.2,145.416575
mazurka17_4,Nadelmann,1956,46.3,95.26209675
mazurka17_4,Nadelmann,1956,47.1,74.29871118
mazurka17_4,Nadelmann,1956,47.2,115.3846154
mazurka17_4,Nadelmann,1956,47.3,68.96551724
mazurka17_4,Nadelmann,1956,48.1,90.90909091
mazurka17_4,Nadelmann,1956,48.2,113.2075472
mazurka17_4,Nadelmann,1956,48.3,115.3846154
mazurka17_4,Nadelmann,1956,49.1,98.36065574
mazurka17_4,Nadelmann,1956,49.2,113.2075472
mazurka17_4,Nadelmann,1956,49.3,105.2631579
mazurka17_4,Nadelmann,1956,50.1,96.77419355
mazurka17_4,Nadelmann,1956,50.2,111.7587431
mazurka17_4,Nadelmann,1956,50.3,106.5474752
mazurka17_4,Nadelmann,1956,51.1,130.4347826
mazurka17_4,Nadelmann,1956,51.2,115.3846154
mazurka17_4,Nadelmann,1956,51.3,93.39263018
mazurka17_4,Nadelmann,1956,52.1,125.6410257
mazurka17_4,Nadelmann,1956,52.2,88.23529412
mazurka17_4,Nadelmann,1956,52.3,72.99713091
mazurka17_4,Nadelmann,1956,53.1,80.43531129
mazurka17_4,Nadelmann,1956,53.2,135.7131865
mazurka17_4,Nadelmann,1956,53.3,75.5330993
mazurka17_4,Nadelmann,1956,54.1,109.9613514
mazurka17_4,Nadelmann,1956,54.2,89.48560996
mazurka17_4,Nadelmann,1956,54.3,89.51285515
mazurka17_4,Nadelmann,1956,55.1,123.0011158
mazurka17_4,Nadelmann,1956,55.2,106.8745455
mazurka17_4,Nadelmann,1956,55.3,64.51612903
mazurka17_4,Nadelmann,1956,56.1,90.90909091
mazurka17_4,Nadelmann,1956,56.2,113.2075472
mazurka17_4,Nadelmann,1956,56.3,136.3636364
mazurka17_4,Nadelmann,1956,57.1,117.7360507
mazurka17_4,Nadelmann,1956,57.2,103.3795662
mazurka17_4,Nadelmann,1956,57.3,103.3391915
mazurka17_4,Nadelmann,1956,58.1,103.5575907
mazurka17_4,Nadelmann,1956,58.2,93.75
mazurka17_4,Nadelmann,1956,58.3,80
mazurka17_4,Nadelmann,1956,59.1,74.07407407
mazurka17_4,Nadelmann,1956,59.2,75
mazurka17_4,Nadelmann,1956,59.3,95.23809524
mazurka17_4,Nadelmann,1956,60.1,75.94936709
mazurka17_4,Nadelmann,1956,60.2,59.37128369
mazurka17_4,Nadelmann,1956,60.3,50.74409329
mazurka17_4,Nadelmann,1956,61.1,128.4777858
mazurka17_4,Nadelmann,1956,61.2,130.4347826
mazurka17_4,Nadelmann,1956,61.3,125
mazurka17_4,Nadelmann,1956,62.1,130.4347826
mazurka17_4,Nadelmann,1956,62.2,107.8019963
mazurka17_4,Nadelmann,1956,62.3,138.4325626
mazurka17_4,Nadelmann,1956,63.1,146.3414634
mazurka17_4,Nadelmann,1956,63.2,142.8648562
mazurka17_4,Nadelmann,1956,63.3,130.4283531
mazurka17_4,Nadelmann,1956,64.1,124.3596373
mazurka17_4,Nadelmann,1956,64.2,137.1339724
mazurka17_4,Nadelmann,1956,64.3,143.2981316
mazurka17_4,Nadelmann,1956,65.1,144.5585666
mazurka17_4,Nadelmann,1956,65.2,128.6902387
mazurka17_4,Nadelmann,1956,65.3,142.8571429
mazurka17_4,Nadelmann,1956,66.1,136.3636364
mazurka17_4,Nadelmann,1956,66.2,142.8571429
mazurka17_4,Nadelmann,1956,66.3,120
mazurka17_4,Nadelmann,1956,67.1,120.1143948
mazurka17_4,Nadelmann,1956,67.2,103.3634125
mazurka17_4,Nadelmann,1956,67.3,114.8387658
mazurka17_4,Nadelmann,1956,68.1,81.3528055
mazurka17_4,Nadelmann,1956,68.2,76.92307692
mazurka17_4,Nadelmann,1956,68.3,66.22118776
mazurka17_4,Nadelmann,1956,69.1,138.266186
mazurka17_4,Nadelmann,1956,69.2,130.4347826
mazurka17_4,Nadelmann,1956,69.3,127.6595745
mazurka17_4,Nadelmann,1956,70.1,136.3636364
mazurka17_4,Nadelmann,1956,70.2,117.6470588
mazurka17_4,Nadelmann,1956,70.3,150.0425292
mazurka17_4,Nadelmann,1956,71.1,149.9574949
mazurka17_4,Nadelmann,1956,71.2,139.5348837
mazurka17_4,Nadelmann,1956,71.3,133.3333333
mazurka17_4,Nadelmann,1956,72.1,127.6595745
mazurka17_4,Nadelmann,1956,72.2,146.3414634
mazurka17_4,Nadelmann,1956,72.3,146.3414634
mazurka17_4,Nadelmann,1956,73.1,146.3414634
mazurka17_4,Nadelmann,1956,73.2,139.5348837
mazurka17_4,Nadelmann,1956,73.3,153.8461538
mazurka17_4,Nadelmann,1956,74.1,120
mazurka17_4,Nadelmann,1956,74.2,136.3636364
mazurka17_4,Nadelmann,1956,74.3,111.1111111
mazurka17_4,Nadelmann,1956,75.1,117.6470588
mazurka17_4,Nadelmann,1956,75.2,122.4489796
mazurka17_4,Nadelmann,1956,75.3,95.23809524
mazurka17_4,Nadelmann,1956,76.1,96.9372802
mazurka17_4,Nadelmann,1956,76.2,78.00707544
mazurka17_4,Nadelmann,1956,76.3,61.10713379
mazurka17_4,Nadelmann,1956,77.1,122.4489796
mazurka17_4,Nadelmann,1956,77.2,130.4347826
mazurka17_4,Nadelmann,1956,77.3,133.8797815
mazurka17_4,Nadelmann,1956,78.1,132.7913278
mazurka17_4,Nadelmann,1956,78.2,117.6470588
mazurka17_4,Nadelmann,1956,78.3,141.9604057
mazurka17_4,Nadelmann,1956,79.1,151.0015407
mazurka17_4,Nadelmann,1956,79.2,134.1444869
mazurka17_4,Nadelmann,1956,79.3,147.6562498
mazurka17_4,Nadelmann,1956,80.1,128.6526961
mazurka17_4,Nadelmann,1956,80.2,146.2767427
mazurka17_4,Nadelmann,1956,80.3,142.9188722
mazurka17_4,Nadelmann,1956,81.1,142.8571429
mazurka17_4,Nadelmann,1956,81.2,125
mazurka17_4,Nadelmann,1956,81.3,167.6806085
mazurka17_4,Nadelmann,1956,82.1,135.6923076
mazurka17_4,Nadelmann,1956,82.2,142.8571429
mazurka17_4,Nadelmann,1956,82.3,127.6595745
mazurka17_4,Nadelmann,1956,83.1,117.6470588
mazurka17_4,Nadelmann,1956,83.2,130.4347826
mazurka17_4,Nadelmann,1956,83.3,106.2565255
mazurka17_4,Nadelmann,1956,84.1,82.58426969
mazurka17_4,Nadelmann,1956,84.2,89.49468985
mazurka17_4,Nadelmann,1956,84.3,89.49468985
mazurka17_4,Nadelmann,1956,85.1,133.9475549
mazurka17_4,Nadelmann,1956,85.2,125
mazurka17_4,Nadelmann,1956,85.3,135.9293126
mazurka17_4,Nadelmann,1956,86.1,130.834652
mazurka17_4,Nadelmann,1956,86.2,130.4347826
mazurka17_4,Nadelmann,1956,86.3,150
mazurka17_4,Nadelmann,1956,87.1,146.3414634
mazurka17_4,Nadelmann,1956,87.2,136.3636364
mazurka17_4,Nadelmann,1956,87.3,150
mazurka17_4,Nadelmann,1956,88.1,120
mazurka17_4,Nadelmann,1956,88.2,150
mazurka17_4,Nadelmann,1956,88.3,150
mazurka17_4,Nadelmann,1956,89.1,146.3414634
mazurka17_4,Nadelmann,1956,89.2,139.5716849
mazurka17_4,Nadelmann,1956,89.3,145.5765845
mazurka17_4,Nadelmann,1956,90.1,125.5337318
mazurka17_4,Nadelmann,1956,90.2,113.2075472
mazurka17_4,Nadelmann,1956,90.3,90.90909091
mazurka17_4,Nadelmann,1956,91.1,29.39118265
mazurka17_4,Nadelmann,1956,91.2,64.49882993
mazurka17_4,Nadelmann,1956,91.3,64.49882993
mazurka17_4,Nadelmann,1956,92.1,62.62573669
mazurka17_4,Nadelmann,1956,92.2,47.43083004
mazurka17_4,Nadelmann,1956,92.3,47.43083004
mazurka17_4,Nadelmann,1956,93.1,75.94936709
mazurka17_4,Nadelmann,1956,93.2,127.6595745
mazurka17_4,Nadelmann,1956,93.3,133.3333333
mazurka17_4,Nadelmann,1956,94.1,105.2631579
mazurka17_4,Nadelmann,1956,94.2,125
mazurka17_4,Nadelmann,1956,94.3,84.60161148
mazurka17_4,Nadelmann,1956,95.1,75.8731433
mazurka17_4,Nadelmann,1956,95.2,107.1428571
mazurka17_4,Nadelmann,1956,95.3,69.92970031
mazurka17_4,Nadelmann,1956,96.1,84.27019967
mazurka17_4,Nadelmann,1956,96.2,115.3846154
mazurka17_4,Nadelmann,1956,96.3,115.3846154
mazurka17_4,Nadelmann,1956,97.1,95.23809524
mazurka17_4,Nadelmann,1956,97.2,109.0909091
mazurka17_4,Nadelmann,1956,97.3,109.0909091
mazurka17_4,Nadelmann,1956,98.1,98.36065574
mazurka17_4,Nadelmann,1956,98.2,107.1428571
mazurka17_4,Nadelmann,1956,98.3,99.06031223
mazurka17_4,Nadelmann,1956,99.1,138.1506814
mazurka17_4,Nadelmann,1956,99.2,105.2631579
mazurka17_4,Nadelmann,1956,99.3,93.30700328
mazurka17_4,Nadelmann,1956,100.1,123.2130385
mazurka17_4,Nadelmann,1956,100.2,88.23529412
mazurka17_4,Nadelmann,1956,100.3,77.43861397
mazurka17_4,Nadelmann,1956,101.1,103.0373832
mazurka17_4,Nadelmann,1956,101.2,108.5226806
mazurka17_4,Nadelmann,1956,101.3,74.07407407
mazurka17_4,Nadelmann,1956,102.1,101.6949153
mazurka17_4,Nadelmann,1956,102.2,98.36065574
mazurka17_4,Nadelmann,1956,102.3,101.6949153
mazurka17_4,Nadelmann,1956,103.1,82.19178082
mazurka17_4,Nadelmann,1956,103.2,103.4482759
mazurka17_4,Nadelmann,1956,103.3,81.08108108
mazurka17_4,Nadelmann,1956,104.1,77.92207792
mazurka17_4,Nadelmann,1956,104.2,109.0909091
mazurka17_4,Nadelmann,1956,104.3,130.4347826
mazurka17_4,Nadelmann,1956,105.1,120
mazurka17_4,Nadelmann,1956,105.2,103.4482759
mazurka17_4,Nadelmann,1956,105.3,111.7068435
mazurka17_4,Nadelmann,1956,106.1,104.7340088
mazurka17_4,Nadelmann,1956,106.2,105.2631579
mazurka17_4,Nadelmann,1956,106.3,111.1111111
mazurka17_4,Nadelmann,1956,107.1,92.30769231
mazurka17_4,Nadelmann,1956,107.2,81.08108108
mazurka17_4,Nadelmann,1956,107.3,111.1111111
mazurka17_4,Nadelmann,1956,108.1,131.9569122
mazurka17_4,Nadelmann,1956,108.2,112.0853983
mazurka17_4,Nadelmann,1956,108.3,139.5348837
mazurka17_4,Nadelmann,1956,109.1,139.5348837
mazurka17_4,Nadelmann,1956,109.2,101.6949153
mazurka17_4,Nadelmann,1956,109.3,117.6470588
mazurka17_4,Nadelmann,1956,110.1,146.3414634
mazurka17_4,Nadelmann,1956,110.2,98.36065574
mazurka17_4,Nadelmann,1956,110.3,139.5348837
mazurka17_4,Nadelmann,1956,111.1,130.4347826
mazurka17_4,Nadelmann,1956,111.2,130.4347826
mazurka17_4,Nadelmann,1956,111.3,120
mazurka17_4,Nadelmann,1956,112.1,139.5348837
mazurka17_4,Nadelmann,1956,112.2,100
mazurka17_4,Nadelmann,1956,112.3,142.8571429
mazurka17_4,Nadelmann,1956,113.1,130.4347826
mazurka17_4,Nadelmann,1956,113.2,115.3846154
mazurka17_4,Nadelmann,1956,113.3,125
mazurka17_4,Nadelmann,1956,114.1,136.3636364
mazurka17_4,Nadelmann,1956,114.2,95.23809524
mazurka17_4,Nadelmann,1956,114.3,139.5348837
mazurka17_4,Nadelmann,1956,115.1,83.33333333
mazurka17_4,Nadelmann,1956,115.2,70.30315913
mazurka17_4,Nadelmann,1956,115.3,111.8248669
mazurka17_4,Nadelmann,1956,116.1,139.5348837
mazurka17_4,Nadelmann,1956,116.2,109.0909091
mazurka17_4,Nadelmann,1956,116.3,133.3333333
mazurka17_4,Nadelmann,1956,117.1,145.1055664
mazurka17_4,Nadelmann,1956,117.2,118.4581635
mazurka17_4,Nadelmann,1956,117.3,117.6470588
mazurka17_4,Nadelmann,1956,118.1,146.3414634
mazurka17_4,Nadelmann,1956,118.2,105.2631579
mazurka17_4,Nadelmann,1956,118.3,153.8461538
mazurka17_4,Nadelmann,1956,119.1,133.3333333
mazurka17_4,Nadelmann,1956,119.2,117.6470588
mazurka17_4,Nadelmann,1956,119.3,113.2075472
mazurka17_4,Nadelmann,1956,120.1,139.5348837
mazurka17_4,Nadelmann,1956,120.2,101.6949153
mazurka17_4,Nadelmann,1956,120.3,139.5348837
mazurka17_4,Nadelmann,1956,121.1,128.5152267
mazurka17_4,Nadelmann,1956,121.2,114.6944083
mazurka17_4,Nadelmann,1956,121.3,100
mazurka17_4,Nadelmann,1956,122.1,133.3333333
mazurka17_4,Nadelmann,1956,122.2,100
mazurka17_4,Nadelmann,1956,122.3,101.6949153
mazurka17_4,Nadelmann,1956,123.1,76.92307692
mazurka17_4,Nadelmann,1956,123.2,59.52488079
mazurka17_4,Nadelmann,1956,123.3,96.46020919
mazurka17_4,Nadelmann,1956,124.1,139.5348837
mazurka17_4,Nadelmann,1956,124.2,100
mazurka17_4,Nadelmann,1956,124.3,136.3636364
mazurka17_4,Nadelmann,1956,125.1,139.5348837
mazurka17_4,Nadelmann,1956,125.2,133.3333333
mazurka17_4,Nadelmann,1956,125.3,115.3846154
mazurka17_4,Nadelmann,1956,126.1,133.3333333
mazurka17_4,Nadelmann,1956,126.2,120
mazurka17_4,Nadelmann,1956,126.3,120
mazurka17_4,Nadelmann,1956,127.1,98.36065574
mazurka17_4,Nadelmann,1956,127.2,100
mazurka17_4,Nadelmann,1956,127.3,58.25242718
mazurka17_4,Nadelmann,1956,128.1,86.95652174
mazurka17_4,Nadelmann,1956,128.2,86.95652174
mazurka17_4,Nadelmann,1956,128.3,86.95652174
mazurka17_4,Nadelmann,1956,129.1,86.95652174
mazurka17_4,Nadelmann,1956,129.2,86.95652174
mazurka17_4,Nadelmann,1956,129.3,113.2075472
mazurka17_4,Nadelmann,1956,130.1,89.55223881
mazurka17_4,Nadelmann,1956,130.2,109.0909091
mazurka17_4,Nadelmann,1956,130.3,96.77419355
mazurka17_4,Nadelmann,1956,131.1,85.71428571
mazurka17_4,Nadelmann,1956,131.2,73.17073171
mazurka17_4,Nadelmann,1956,131.3,52.63157895
mazurka17_4,Nadelmann,1956,132.1,30.9934054
mazurka17_4,Nadelmann,1956,132.2,22.46981097
mazurka17_4,Nadelmann,1956,132.3,22.46981097
mazurka17_4,Nadelmann,1956,133.1
mazurka17_4,Ohlsson,1999,measure.beat,tempo
mazurka17_4,Ohlsson,1999,1.2,83.33333333
mazurka17_4,Ohlsson,1999,1.3,101.6949153
mazurka17_4,Ohlsson,1999,2.1,105.2631579
mazurka17_4,Ohlsson,1999,2.2,120
mazurka17_4,Ohlsson,1999,2.3,113.2075472
mazurka17_4,Ohlsson,1999,3.1,103.4482759
mazurka17_4,Ohlsson,1999,3.2,92.30769231
mazurka17_4,Ohlsson,1999,3.3,69.76744186
mazurka17_4,Ohlsson,1999,4.1,50.84745763
mazurka17_4,Ohlsson,1999,4.2,42.55319149
mazurka17_4,Ohlsson,1999,4.3,42.55319149
mazurka17_4,Ohlsson,1999,5.1,62.5
mazurka17_4,Ohlsson,1999,5.2,92.30769231
mazurka17_4,Ohlsson,1999,5.3,65.93406593
